id,name,capacity,fuel,submitted_date,service_date,county,state,transmission_owner,iso_utility,join_key
IC-906,McGrau Ford Substation 230 kV Bus,265,Storage,10/7/2020,1/16/2026,Cherokee,GA,Southern Company,SoCo,cherokee_ga
IC-905,Branch Substation 230 kV Bus,150,Storage,10/7/2020,10/7/2027,Putnam,GA,Southern Company,SoCo,putnam_ga
IC-903,Fort Stewart CU 115 kV Bus,43,Solar+Storage,8/27/2020,10/1/2023,Liberty,GA,Southern Company,SoCo,liberty_ga
IC-902,Vidalia - Wadley Primary (Black) 230 kV Line,76,Solar+Storage,8/26/2020,9/30/2023,Emanuel,GA,Southern Company,SoCo,emanuel_ga
IC-901,Thalmann TS 230 kV Bus,200,Solar+Storage,8/26/2020,9/29/2023,Glynn,GA,Southern Company,SoCo,glynn_ga
IC-899,Hurricane Creek - Plant Watson 230 kV Line,78,Solar,8/21/2020,3/28/2024,Stone,MS,Southern Company,SoCo,stone_ms
IC-897,South Enterprise Substation 115 kV Bus,80,Solar+Storage,8/14/2020,2/1/2025,Coffee,AL,Southern Company,SoCo,coffee_al
IC-894,Eastman Primary - Vidalia 115 kV Line,80,Solar,7/24/2020,8/1/2023,Wheeler,GA,Southern Company,SoCo,wheeler_ga
IC-892,Vidalia - Wadley Primary (White) 230 kV Line,260,Solar,7/24/2020,4/1/2023,Jefferson,GA,Southern Company,SoCo,jefferson_ga
IC-887,Jackson Shoals - Sylacauga 115 kV Line,80,Solar+Storage,7/15/2020,6/1/2024,Talladega,AL,Southern Company,SoCo,talladega_al
IC-886,Holmes Creek - Pinckard 230 kV Line,80,Solar+Storage,7/15/2020,6/1/2024,Houston,AL,Southern Company,SoCo,houston_al
IC-885,North Selma - Selma #1 115 kV Line,80,Solar+Storage,7/15/2020,6/1/2024,Dallas,AL,Southern Company,SoCo,dallas_al
IC-883,Blakely Primary - Spring Creek 115 kV Line,80,Solar,7/13/2020,6/1/2023,Early,GA,Southern Company,SoCo,early_ga
IC-880,Elsanor - Mobile Hwy (GULF) 230 kV Line,200,Solar+Storage,6/11/2020,11/16/2024,Baldwin,AL,Southern Company,SoCo,baldwin_al
IC-879,Beulah (GULF) - Silverhill 230 kV Line,200,Solar+Storage,6/11/2020,5/17/2024,Baldwin,AL,Southern Company,SoCo,baldwin_al
IC-878,Scooter Substation 230 kV Bus,135,Solar+Storage,6/3/2020,1/17/2023,Mitchell,GA,Southern Company,SoCo,mitchell_ga
IC-876,Mitchell - North Tifton 230 kV Line,150,Solar+Storage,6/1/2020,7/15/2023,Worth,GA,Southern Company,SoCo,worth_ga
IC-868,Cartersville - Pinson 230 kV Line,200,Solar,5/28/2020,4/1/2024,Bartow,GA,Southern Company,SoCo,bartow_ga
IC-864,Farley - South Bainbridge 230 kV Line,188.93,Solar+Storage,5/12/2020,8/1/2023,Decatur,GA,Southern Company,SoCo,decatur_ga
IC-863,Greene County - North Selma 230 kV Line,263.6,Solar+Storage,4/21/2020,1/31/2024,Greene,AL,Southern Company,SoCo,greene_al
IC-862,Dothan Road 230 kV Substation,400,Solar+Storage,4/20/2020,4/30/2025,Decatur,GA,Southern Company,SoCo,decatur_ga
IC-861,Elsanor - Mobile Hwy (GULF) 230 kV Line,400,Solar+Storage,4/17/2020,11/16/2024,Baldwin,AL,Southern Company,SoCo,baldwin_al
IC-860,Beulah (GULF) - Silverhill 230 kV Line,400,Solar+Storage,4/17/2020,11/16/2024,Baldwin,AL,Southern Company,SoCo,baldwin_al
IC-859,Mossy Branch Substation 115 kV Bus,65,Storage,4/7/2020,5/3/2023,Talbot,GA,Southern Company,SoCo,talbot_ga
IC-847,East Moultrie - West Valdosta 230 kV Line,175,Solar+Storage,2/4/2020,7/15/2023,Brooks,GA,Southern Company,SoCo,brooks_ga
IC-839,North Americus - Palmyra 230 kV Line,200,Solar+Storage,11/15/2019,7/15/2023,Sumter,GA,Southern Company,SoCo,sumter_ga
IC-832,Barry - Monroeville 115 kV Line,80,Solar,10/17/2019,6/30/2026,Monroe,AL,Southern Company,SoCo,monroe_al
IC-831,Bassett Creek - McIntosh 115 kV Line,80,Solar,10/17/2019,4/30/2026,Washington,AL,Southern Company,SoCo,washington_al
IC-821,O'Hara TS 230 kV Bus,200,Storage,10/8/2019,7/1/2022,Clayton,GA,Southern Company,SoCo,clayton_ga
IC-820,Villa Rica Primary TS 230 kV Bus,100,Storage,10/8/2019,7/1/2022,Douglas,GA,Southern Company,SoCo,douglas_ga
IC-819,Villa Rica Primary TS 230 kV Bus,200,Storage,10/8/2019,7/1/2022,Douglas,GA,Southern Company,SoCo,douglas_ga
IC-804,Demopolis - Selma 115 kV Line,100,Solar,9/3/2019,7/22/2022,Marengo,AL,Southern Company,SoCo,marengo_al
IC-800,Patsiliga Creek Substation 230 kV Bus,200,Solar,7/26/2019,6/30/2023,Taylor,GA,Southern Company,SoCo,taylor_ga
IC-798,North Americus - Perry 115 kV Line,150,Solar,7/11/2019,7/1/2024,Macon,GA,Southern Company,SoCo,macon_ga
IC-789,Farley - South Bainbridge 230 kV Line,260.1,Solar,4/22/2019,7/22/2024,Decatur,GA,Southern Company,SoCo,decatur_ga
IC-775,Mitchell - Raccoon Creek 230 kV Line,260,Solar+Storage,2/19/2019,10/15/2022,Mitchell,GA,Southern Company,SoCo,mitchell_ga
IC-774,Mitchell - Raccoon Creek 230 kV Line,260,Solar,2/15/2019,7/1/2022,Mitchell,GA,Southern Company,SoCo,mitchell_ga
IC-769,East Watkinsville - Russell Dam (USA) 230 kV Line,140,Solar,12/21/2018,6/1/2023,Oglethorpe,GA,Southern Company,SoCo,oglethorpe_ga
IC-768,Bonaire Primary - Eastman Primary 115 kV Line,120.2,Solar,12/17/2018,8/15/2022,Dodge,GA,Southern Company,SoCo,dodge_ga
IC-767,East Chelsea - Lay Dam 115 kV Line,150,Solar,12/13/2018,5/1/2026,Shelby,AL,Southern Company,SoCo,shelby_al
IC-762,Athena - Union Point Primary 115 kV Line,38,Solar,12/6/2018,5/1/2023,Oglethorpe,GA,Southern Company,SoCo,oglethorpe_ga
IC-759,Sylvania - Waynesboro Primary 115 kV Line,40,Solar,12/6/2018,5/1/2023,Burke,GA,Southern Company,SoCo,burke_ga
IC-742,Douglas - Kettle Creek Primary 230 kV Line,80,Solar,10/22/2018,5/1/2023,Ware,GA,Southern Company,SoCo,ware_ga
IC-732,South Bainbridge - Thomasville 230 kV Line,200,Solar,8/31/2018,6/15/2023,Decatur,GA,Southern Company,SoCo,decatur_ga
IC-730,Tiger Creek - Wadley Primary 230 kV Line,150,Solar,8/21/2018,6/15/2022,Washington,GA,Southern Company,SoCo,washington_ga
IC-696,Fortson - North Tifton 500 kV Line,500,Solar,5/3/2018,4/1/2023,Sumter,GA,Southern Company,SoCo,sumter_ga
IC-695,Fortson - North Tifton 500 kV Line,250,Solar,5/3/2018,4/1/2023,Sumter,GA,Southern Company,SoCo,sumter_ga
IC-694,Fortson - North Tifton 500 kV Line,615,Solar,5/3/2018,4/1/2023,Sumter,GA,Southern Company,SoCo,sumter_ga
IC-652,Fortson - North Tifton 500 kV Line,615,Solar,9/13/2017,7/15/2023,Sumter,GA,Southern Company,SoCo,sumter_ga
IC-616,Offerman Substation 230 kV Bus,117.5,Solar,3/27/2017,11/30/2020,Pierce,GA,Southern Company,SoCo,pierce_ga
IC-469,Vidalia - Wadley Primary (White) 230 kV Line,170,Solar,7/7/2016,6/1/2021,Jefferson,GA,Southern Company,SoCo,jefferson_ga
IC-441,Farley - South Bainbridge 230 kV Line,188.93,Solar,2/25/2016,8/1/2021,Decatur,GA,Southern Company,SoCo,decatur_ga
