id,name,capacity,fuel,submitted_date,service_date,county,state,transmission_owner,iso_utility,join_key
0987,Sunrise Wind II,44.0,Wind,2020-01-29,03-2026,Suffolk,NY,LIPA,NYISO,suffolk_ny
0995,Alabama Solar Park LLC,130.0,Solar,2020-02-27,10-2028,Genesee,NY,NM-NG,NYISO,genesee_ny
1000,SunEast Flat Stone Solar LLC,20.0,Solar,2020-03-18,11-2026,Oneida,NY,NM-NG,NYISO,oneida_ny
1003,Clear View Solar,20.0,Solar,2020-04-06,12-2025,Steuben,NY,NYSEG,NYISO,steuben_ny
1007,NYC Energy LLC - Phase 2,220.1,Storage,2020-04-22,06-2027,Kings,NY,ConEd,NYISO,kings_ny
1009,Yellow Barn Solar,160.0,Solar,2020-04-30,12-2025,Tompkins,NY,NYSEG,NYISO,tompkins_ny
1012,Suffolk County Storage II,76.8,Storage,2020-05-04,04-2028,Suffolk,NY,LIPA,NYISO,suffolk_ny
1015,"Somers Solar, LLC",20.0,Solar,2020-05-05,12-2026,Washington,NY,NM-NG,NYISO,washington_ny
1031,Mill Point Solar,250.0,Solar+Storage,2020-06-18,12-2028,Montgomery,NY,NM-NG,NYISO,montgomery_ny
1039,Morris Solar,20.0,Solar,2021-01-06,12-2025,St. Lawrence,NY,NM-NG,NYISO,stlawrence_ny
1047,Millers Grove Solar,20.0,Solar,2020-07-09,12-2026,Herkimer,NY,NM-NG,NYISO,herkimer_ny
1051,Transit Solar,20.0,Solar,2020-07-21,12-2025,Genesee,NY,NM-NG,NYISO,genesee_ny
1079,Somerset Solar,125.0,Solar,2020-08-18,03-2027,Niagara,NY,NYSEG,NYISO,niagara_ny
1080,Mineral Basin Solar Power,401.6,Solar,2020-08-21,05-2028,Clearfield,PA,NYSEG,NYISO,clearfield_pa
1089,Flat Creek Solar,200.0,Solar,2020-09-04,11-2028,Montgomery,NY,NYPA,NYISO,montgomery_ny
1096,Alfred Oaks Solar,100.0,Solar+Storage,2020-09-14,11-2027,Allegany,NY,NYSEG,NYISO,allegany_ny
1113,CLIES 20 MW,20.0,Storage,2020-11-18,12-2025,Suffolk,NY,LIPA,NYISO,suffolk_ny
1115,Flat Creek Solar 2,100.0,Solar,2020-11-23,11-2028,Montgomery,NY,NYPA,NYISO,montgomery_ny
1117,CLIES 70MW,70.0,Storage,2020-11-25,12-2026,Suffolk,NY,LIPA,NYISO,suffolk_ny
1122,East Fishkill,205.0,Storage,2020-12-11,11-2028,Dutchess,NY,CHG&E,NYISO,dutchess_ny
1123,KCE NY 29,150.0,Storage,2020-12-14,10-2027,Suffolk,NY,LIPA,NYISO,suffolk_ny
1130,Hoffman Falls Wind,72.0,Wind,2021-01-27,12-2027,Madison,NY,NM-NG,NYISO,madison_ny
1148,Agricola Wind,97.0,Wind,2021-03-10,12-2027,Cayuga,NY,NYSEG,NYISO,cayuga_ny
1150,Moss Ridge Solar,60.0,Solar,2021-03-16,11-2028,St. Lawrence,NY,NM-NG,NYISO,stlawrence_ny
1151,York Run Solar,90.0,Solar,2021-03-18,08-2026,Chautauqua,NY,NM-NG,NYISO,chautauqua_ny
1156,Cody Road Wind Farm,19.9,Wind,2021-04-08,07-2025,Madison,NY,NM-NG,NYISO,madison_ny
1166,BR Benson Mines Solar,12.1,Solar,2021-05-07,10-2026,St. Lawrence,NY,NM-NG,NYISO,stlawrence_ny
1171,ELP Stuyvesant Solar,20.0,Solar,2021-05-14,11-2026,Columbia,NY,Transco,NYISO,columbia_ny
1183,NY125A - Fort Covington Solar,250.0,Solar,2021-05-20,08-2027,Franklin,NY,NYPA,NYISO,franklin_ny
1184,NY125B - Two Rivers Solar,200.0,Solar,2021-05-20,08-2027,St-Lawrence,NY,NYPA,NYISO,stlawrence_ny
1188,"North Seneca Solar Project, LLC",105.0,Solar,2021-05-27,09-2027,Seneca,NY,NM-NG,NYISO,seneca_ny
1194,"Crane Brook Solar Project, LLC",130.0,Solar,2021-06-03,09-2027,Cayuga,NY,NM-NG,NYISO,cayuga_ny
1227,18405 Scotch Ridge,20.0,Solar,2021-08-04,12-2025,Schenectady,NY,NM-NG,NYISO,schenectady_ny
1237,Sugar Maple Energy Storage,20.0,Storage,2021-08-24,12-2026,Jefferson,NY,NM-NG,NYISO,jefferson_ny
1254,Barrett Hempstead Battery Storage,40.0,Storage,2021-09-22,03-2025,Nassau,NY,LIPA,NYISO,nassau_ny
1255,Holtsville Brookhaven Battery Storage,79.9,Storage,2021-09-22,03-2026,Suffolk,NY,LIPA,NYISO,suffolk_ny
1256,Canal Southampton Battery Storage,100.0,Storage,2021-09-22,03-2025,Suffolk,NY,LIPA,NYISO,suffolk_ny
1257,Edwards Calverton Battery Storage,60.0,Storage,2021-09-22,03-2025,Suffolk,NY,LIPA,NYISO,suffolk_ny
1313,Queensbury BESS,20.0,Storage,2021-12-12,12-2026,Warren,NY,NM-NG,NYISO,warren_ny
1329,ELP Granby Solar II,20.0,Solar+Storage,2022-02-11,12-2026,Oswego,NY,NM-NG,NYISO,oswego_ny
